"",Member ID,ColumnID,Text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
383,113,openended1,"Yes, due to shade it improve community involvement healthy benefits and",1,11,71.44,86.82,5.07,99,11,45.45,81.82,45.45,27.27,9.09,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,9.09,0,0,9.09,0,18.18,9.09,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,18.18,18.18,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,9.09,0,0,9.09,0,9.09,0,0,0,0,0
383,113,openended2,programs for air conditions and cooling devices or places to go to be cooler,1,14,89.52,9.23,97.09,,14,28.57,78.57,57.14,42.86,0,0,0,0,0,0,0,0,0,0,0,21.43,7.14,0,14.29,0,14.29,7.14,0,0,0,0,0,7.14,0,7.14,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,28.57,0,7.14,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,113,openended3,By providing better services for energy,1,6,99,,,99,6,33.33,66.67,50,33.33,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,113,openended4,Landlord should provide cooling in the rental apartments especially when seniors are present. Ensure tentents are provided info on where to go or what to do.,1,26,41.98,62.84,94.47,,13,34.62,92.31,61.54,53.85,3.85,0,0,0,0,0,0,3.85,3.85,3.85,0,15.38,15.38,11.54,7.69,0,23.08,0,0,0,0,0,0,15.38,0,15.38,3.85,0,3.85,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,11.54,0,7.69,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85,23.08,3.85,3.85,15.38,0,0,3.85,3.85,3.85,11.54,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0
383,113,openended5,"I call 211 if I don't know, making sure News agencies & information resources relay message to public clearly",1,18,19.76,1,96.01,,18,27.78,94.44,55.56,33.33,11.11,11.11,11.11,0,0,0,0,0,0,0,5.56,5.56,5.56,5.56,5.56,5.56,22.22,5.56,0,0,0,0,0,27.78,0,27.78,11.11,0,0,5.56,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,16.67,0,5.56,0,0,5.56,5.56,0
384,114,openended1,"Yes, they make them more beautiful all while contributing to helping the environment.",1,13,74.95,98.04,30.98,99,13,30.77,100,76.92,53.85,15.38,15.38,0,0,0,0,15.38,0,23.08,7.69,0,7.69,0,0,7.69,0,7.69,15.38,15.38,7.69,7.69,0,0,23.08,15.38,7.69,0,7.69,0,0,0,0,0,15.38,15.38,0,0,0,0,0,0,0,0,30.77,15.38,15.38,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,7.69,0,0,7.69,0,0,0,7.69,0,0,0,7.69,0,7.69,0,0,15.38,7.69,7.69,0,0,0,0,0
384,114,openended2,Water stations with free water (they were selling water) large outdoor fans and shade tents for customers.,1,17,79.1,93.56,1.39,95.42,17,23.53,58.82,47.06,29.41,5.88,5.88,0,0,0,0,5.88,0,0,0,0,11.76,5.88,0,5.88,0,11.76,11.76,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,11.76,0,0,5.88,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,5.88,0,0,0,0,5.88,0,0,0,0,0,0,0,17.65,5.88,0,0,0,0,11.76,0
384,114,openended3,Maybe decreasing the cost of those services in general,1,9,98.16,,10.18,,9,33.33,100,88.89,55.56,11.11,0,0,0,0,0,0,11.11,22.22,11.11,0,22.22,0,11.11,0,0,0,11.11,22.22,0,0,0,0,11.11,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,114,openended4,"I don't believe my life was in danger, but I did feel faint and had low energy. We lived in AZ and had an event outside. We ended up leaving early.",1,31,17.22,23.05,99,1,10.33,9.68,90.32,80.65,58.06,16.13,16.13,9.68,6.45,0,0,0,0,6.45,3.23,0,12.9,16.13,0,9.68,3.23,32.26,9.68,3.23,6.45,6.45,0,0,9.68,0,9.68,6.45,0,0,0,0,3.23,0,6.45,0,6.45,0,0,0,0,0,0,0,9.68,0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,9.68,25.81,0,3.23,19.35,0,0,3.23,6.45,19.35,6.45,0,0,0,0,0,0,16.13,9.68,3.23,0,0,3.23,0,0
384,114,openended5,Blessed enough to have access to A/C and fans at home and work,1,14,96.35,,2.36,98.65,14,7.14,78.57,64.29,57.14,0,0,0,0,0,0,0,0,14.29,7.14,0,21.43,7.14,0,14.29,0,7.14,14.29,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,14.29,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,7.14,0
385,117,openended1,"Yes, they make community safer along with fresh air.",1,9,98.16,99,,99,9,11.11,88.89,77.78,33.33,11.11,11.11,0,0,0,0,11.11,0,0,0,0,22.22,0,0,0,0,11.11,22.22,0,11.11,11.11,0,0,22.22,11.11,11.11,0,11.11,0,0,0,0,0,22.22,22.22,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,33.33,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,22.22,11.11,11.11,0,0,0,0,0
385,117,openended2,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,117,openended3,"Go to parks/lakes around your society to have breathe-in cool air, make awareness about he same through flyers/pamphlets.",1,20,89.52,97.73,63.35,90.5,20,25,75,60,40,10,10,0,0,5,5,0,0,5,0,0,25,5,10,0,0,15,10,0,0,0,0,0,15,0,15,5,5,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,5,5,10,0,0,5,0,0,0,0,0,0,0,0,0,25,5,5,0,0,0,15,0
385,117,openended4,never,1,1,1,1,99,,1,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,117,openended5,"Air conditioner at home, places which have more cooler surroudings/environment",1,11,71.44,5.27,99,,11,27.27,72.73,45.45,36.36,9.09,0,0,0,0,0,0,9.09,9.09,0,0,9.09,9.09,0,0,0,9.09,18.18,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,36.36,0,0,27.27,0,0,9.09,0,0,0,0,0,0,0,0,0,18.18,0,9.09,0,0,0,9.09,0
386,119,openended1,"Yes, for clean air",1,4,99,,,99,4,0,75,75,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,25,0,25,0,0,0,0,0
386,119,openended2,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,119,openended3,"word to mouth, facebook, and mail to everyone through census.",1,10,97.77,89.5,,,10,30,90,50,50,10,0,0,0,0,0,0,10,0,0,0,30,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0,20,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,20,0,0,0,0,0
386,119,openended4,No,1,1,1,1,,,1,0,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,119,openended5,We have to try to google the resources. there's not really any way to get info except on facebook.,1,19,89.52,14.81,70.28,,9.5,10.53,94.74,73.68,63.16,5.26,5.26,0,5.26,0,0,0,0,10.53,5.26,0,26.32,10.53,10.53,0,5.26,26.32,0,0,10.53,5.26,5.26,0,31.58,0,31.58,5.26,0,5.26,15.79,10.53,10.53,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,5.26,0,0,5.26,5.26,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,10.53,0,5.26,0,0,0,0,0,0,5.26,10.53,0,0,10.53,0,0,0,0,0,5.26,10.53,0,0,0,0,0,15.79,10.53,0,0,0,5.26,0,0
387,122,openended1,"Yes, because it improves health, mental health it will improve the quality of air and cooling in the summer.",1,19,80.4,,8.42,99,19,26.32,89.47,57.89,47.37,10.53,0,0,0,0,0,0,10.53,10.53,10.53,0,10.53,5.26,0,10.53,0,5.26,0,0,10.53,0,10.53,0,15.79,5.26,10.53,0,5.26,0,0,0,0,0,10.53,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.79,15.79,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,10.53,0,0,5.26,0,0,5.26,5.26,0,0,5.26,5.26,0,5.26,0,0,15.79,5.26,10.53,0,0,0,0,0
387,122,openended2,I love to go swimming,1,5,89.52,1,99,99,5,20,100,60,40,20,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,40,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,122,openended3,"social media, grocery stores, libraries, apartment complex, buses and bus station making sure the info is accessible everywhere.",1,18,66.04,,10.18,,18,38.89,77.78,38.89,22.22,0,0,0,0,0,0,0,0,5.56,5.56,0,0,5.56,5.56,5.56,0,16.67,0,0,0,0,0,0,16.67,5.56,11.11,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,11.11,22.22,0,11.11,5.56,5.56,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,16.67,11.11,0,5.56,0,0,0,0,0,5.56,0,0,0,0,0,0,27.78,5.56,22.22,0,0,0,0,0
387,122,openended4,The most I've ever experienced is dehydration. I've always keep water with me.,1,13,1.3,1,99,99,6.5,15.38,84.62,76.92,69.23,23.08,23.08,23.08,0,0,0,0,0,15.38,7.69,0,7.69,23.08,15.38,0,0,30.77,7.69,7.69,0,0,0,0,15.38,15.38,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,15.38,15.38,7.69,0,0,0,0,0,0,30.77,15.38,0,0,0,15.38,0,0
387,122,openended5,"libraries, job center",1,3,,,99,,3,33.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0
388,125,openended1,Yes they take out carbin,1,5,89.52,99,,,5,0,80,80,40,20,20,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,40,40,0,0,0,0,40,0,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0
388,125,openended2,the land loard,1,3,99,,99,,3,0,66.67,33.33,33.33,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,125,openended3,tell people,1,2,,,,,2,0,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,125,openended4,no no,1,2,1,1,,,2,0,100,100,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,125,openended5,cooling center,1,2,,,99,,2,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,126,openended1,"Absolutely, trees make a statement (their presence bring on happiness) reminder -> respect to what God has created (carbon dioxide - breathe)",1,20,80.96,69.2,1,99,20,45,75,50,35,10,5,0,0,0,0,5,5,10,5,0,10,5,5,0,0,20,0,0,10,0,5,5,15,0,15,0,5,0,0,5,0,5,10,10,0,5,5,0,0,0,0,0,15,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,0,5,0,0,0,0,0,5,5,0,5,0,5,0,0,40,0,5,0,0,0,35,0
389,126,openended2,water before rely - provide water to kids before events - water needs to be more accessible,1,15,96.08,77.41,1.91,,15,13.33,60,46.67,40,0,0,0,0,0,0,0,0,6.67,0,0,26.67,6.67,0,13.33,0,13.33,6.67,6.67,0,0,0,0,6.67,0,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,6.67,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,13.33,0,0,0,0,0,0,13.33,0,0,0,0,0,13.33,0
389,126,openended3,"Street info centers, libraries, schools - home info w/ energy businesses - enforce policies where businesses have to have accountability",1,18,66.04,,96.01,,18,44.44,77.78,22.22,22.22,0,0,0,0,0,0,0,0,0,0,0,5.56,11.11,5.56,0,0,16.67,0,0,5.56,0,0,5.56,11.11,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.78,0,5.56,22.22,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,5.56,16.67,0,0,16.67,0,0,0,0,0,0,11.11,0,0,0,0,0,27.78,0,11.11,0,0,0,16.67,0
389,126,openended4,"Yes, fainted - got treatment",1,4,,,,,4,50,75,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,25,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,50,0,25,0,0,0,25,0
389,126,openended5,"stay home AC, wear less clothes, nowhere",1,7,18.12,1,99,,7,28.57,85.71,57.14,28.57,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,14.29,28.57,14.29,14.29,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,42.86,0,0,42.86,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,28.57,0,0,0,0,0
390,127,openended1,"Yes. the one ** oxygen contributers, air cleaners?",1,7,99,,,,3.5,28.57,57.14,42.86,28.57,0,0,0,0,0,0,0,0,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,71.43,14.29,14.29,14.29,0,0,28.57,0
390,127,openended2,Just someone to help in those situations - I couldn't think straight really - or education of what to do!,1,18,10.19,2.75,77.17,93.93,18,27.78,100,83.33,72.22,22.22,5.56,5.56,0,0,0,0,16.67,5.56,0,0,22.22,11.11,11.11,5.56,5.56,16.67,5.56,0,5.56,5.56,0,0,33.33,0,33.33,5.56,0,5.56,11.11,5.56,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,11.11,5.56,5.56,0,0,0,0,5.56,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,5.56,5.56,11.11,0
390,127,openended3,"Like said - cooling shelters (day & night) out of elements, more trees planted 4 shade, free public pools of water parks so water sprays u pwhen someone is on it, motion sensored",1,31,84.4,88.59,17.19,70.91,31,19.35,61.29,48.39,35.48,9.68,3.23,0,0,3.23,0,0,6.45,3.23,0,3.23,16.13,3.23,3.23,3.23,0,6.45,9.68,6.45,0,0,0,0,3.23,0,3.23,0,0,0,3.23,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,9.68,3.23,0,0,0,0,3.23,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.13,9.68,0,3.23,3.23,0,0,3.23,6.45,3.23,3.23,0,3.23,3.23,0,0,0,22.58,0,9.68,0,0,0,12.9,0
390,127,openended4,"Yes, all of the above consequences",1,6,99,,39.59,,6,16.67,100,83.33,66.67,0,0,0,0,0,0,0,0,33.33,16.67,0,33.33,0,0,0,0,0,0,16.67,0,0,0,0,50,33.33,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,16.67,0,0,0,0,0,0,0,16.67,0,16.67,0,0,16.67,0,16.67,0,0,0,0,0
390,127,openended5,"AC gas station, grocery store, wet hankerchief or bandana or t-shirt to put or try to go swimming, the shade",1,20,89.52,1,98.38,,20,25,70,50,30,0,0,0,0,0,0,0,0,5,5,0,10,0,0,15,0,15,5,0,5,0,5,0,20,0,20,0,0,5,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5,20,0,15,5,0,0,5,0,0,0,0,0,0,0,0,0,20,0,15,0,0,0,5,0
391,129,openended1,If we talking climate All neighborhood communtiies should have trees planted throughout the neighborhood,1,14,56.86,99,2.36,,14,50,71.43,57.14,50,7.14,7.14,0,7.14,0,0,0,0,14.29,7.14,0,7.14,14.29,0,7.14,0,21.43,0,7.14,7.14,7.14,0,0,21.43,7.14,14.29,0,0,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,28.57,7.14,0,0,0,0,7.14,21.43,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,129,openended2,more water fountains around the city,1,6,99,,99,,6,16.67,66.67,50,50,0,0,0,0,0,0,0,0,33.33,16.67,0,16.67,0,16.67,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,129,openended3,Government and city leaders send out info to all households with resources and info,1,14,96.35,97.11,97.09,,14,28.57,100,50,42.86,0,0,0,0,0,0,0,0,7.14,0,0,21.43,0,0,14.29,0,7.14,0,7.14,7.14,0,0,7.14,21.43,7.14,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,0,0,0,0,14.29,7.14,0,0,0,7.14,7.14,0,0,21.43,0,7.14,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,129,openended4,Only doing outside activities like playing ball usually finding trees or water helps,1,13,53.56,7.93,98.89,99,13,38.46,69.23,53.85,46.15,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,15.38,7.69,0,15.38,15.38,0,7.69,7.69,0,0,23.08,0,23.08,7.69,0,0,15.38,0,7.69,0,15.38,15.38,0,0,0,0,0,0,0,0,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,7.69,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,129,openended5,I am blessed to have A/C in my home the city offers free splash pads to get wet and cool off,1,22,94.5,5.27,79.84,99,22,4.55,86.36,72.73,50,9.09,9.09,9.09,0,0,0,0,0,13.64,9.09,0,18.18,9.09,0,4.55,0,13.64,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,13.64,0,0,0,0,0,0,0,0,13.64,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,13.64,22.73,0,0,13.64,0,0,9.09,0,0,4.55,0,0,0,0,0,0,4.55,0,0,0,0,0,4.55,0
